date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2020-11-15,Masvingo,Chiredzi,Rupangwana,-21.00012578,32.14956449,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,100.0,1.2257
2020-11-15,Masvingo,Chiredzi,Rupangwana,-21.00012578,32.14956449,non-food,Laundry soap,KG,aggregate,Retail,ZWL,150.0,1.8386
2020-11-15,Masvingo,Chiredzi,Rupangwana,-21.00012578,32.14956449,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,90.0,1.1032
2020-11-15,Masvingo,Chiredzi,Rupangwana,-21.00012578,32.14956449,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,125.0,1.5322
2020-11-15,Masvingo,Chiredzi,Rupangwana,-21.00012578,32.14956449,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,200.0,2.4515
2020-11-15,Masvingo,Chiredzi Urban,Chiredzi Urban,-21.04722731,31.6734327,cereals and tubers,Maize,KG,aggregate,Retail,ZWL,33.34,0.4086
2020-11-15,Masvingo,Chiredzi Urban,Chiredzi Urban,-21.04722731,31.6734327,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,45.72,0.5605
2020-11-15,Masvingo,Chiredzi Urban,Chiredzi Urban,-21.04722731,31.6734327,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,98.75,1.2104
2020-11-15,Masvingo,Chiredzi Urban,Chiredzi Urban,-21.04722731,31.6734327,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,869.51,10.6579
2020-11-15,Masvingo,Chiredzi Urban,Chiredzi Urban,-21.04722731,31.6734327,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,44.42,0.5444
2020-11-15,Masvingo,Chiredzi Urban,Chiredzi Urban,-21.04722731,31.6734327,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,109.12,1.3375
2020-11-15,Masvingo,Chiredzi Urban,Chiredzi Urban,-21.04722731,31.6734327,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,57.05,0.6992
2020-11-15,Masvingo,Chiredzi Urban,Chiredzi Urban,-21.04722731,31.6734327,non-food,Laundry soap,KG,aggregate,Retail,ZWL,100.94,1.2373
2020-11-15,Masvingo,Chiredzi Urban,Chiredzi Urban,-21.04722731,31.6734327,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,100.02,1.2259
2020-11-15,Masvingo,Chiredzi Urban,Chiredzi Urban,-21.04722731,31.6734327,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,133.78,1.6397
2020-11-15,Masvingo,Chiredzi Urban,Chiredzi Urban,-21.04722731,31.6734327,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,169.75,2.0807
2020-11-15,Masvingo,Chivi,Maringire Business Centre,-20.613637,30.709531,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,55.55,0.6808
2020-11-15,Masvingo,Chivi,Maringire Business Centre,-20.613637,30.709531,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,121.87,1.4939
2020-11-15,Masvingo,Chivi,Maringire Business Centre,-20.613637,30.709531,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,728.18,8.9255
2020-11-15,Masvingo,Chivi,Maringire Business Centre,-20.613637,30.709531,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,72.14,0.8842
2020-11-15,Masvingo,Chivi,Maringire Business Centre,-20.613637,30.709531,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,135.0,1.6547
2020-11-15,Masvingo,Chivi,Maringire Business Centre,-20.613637,30.709531,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,100.0,1.2257
2020-11-15,Masvingo,Chivi,Maringire Business Centre,-20.613637,30.709531,non-food,Laundry soap,KG,aggregate,Retail,ZWL,125.0,1.5322
2020-11-15,Masvingo,Chivi,Maringire Business Centre,-20.613637,30.709531,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,165.0,2.0225
2020-11-15,Masvingo,Chivi,Maringire Business Centre,-20.613637,30.709531,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,162.5,1.9918
2020-11-15,Masvingo,Chivi,Maringire Business Centre,-20.613637,30.709531,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,222.68,2.7295
2020-11-15,Masvingo,Chivi,Mhandamabwe,-20.147912,30.361049,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,55.04,0.6746
2020-11-15,Masvingo,Chivi,Mhandamabwe,-20.147912,30.361049,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,115.0,1.4096
2020-11-15,Masvingo,Chivi,Mhandamabwe,-20.147912,30.361049,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1025.0,12.5637
2020-11-15,Masvingo,Chivi,Mhandamabwe,-20.147912,30.361049,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,52.5,0.6435
2020-11-15,Masvingo,Chivi,Mhandamabwe,-20.147912,30.361049,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,123.0,1.5076
2020-11-15,Masvingo,Chivi,Mhandamabwe,-20.147912,30.361049,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,90.0,1.1032
2020-11-15,Masvingo,Chivi,Mhandamabwe,-20.147912,30.361049,non-food,Laundry soap,KG,aggregate,Retail,ZWL,125.0,1.5322
2020-11-15,Masvingo,Chivi,Mhandamabwe,-20.147912,30.361049,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,100.0,1.2257
2020-11-15,Masvingo,Chivi,Mhandamabwe,-20.147912,30.361049,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,159.77,1.9584
2020-11-15,Masvingo,Chivi,Mhandamabwe,-20.147912,30.361049,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,220.0,2.6966
2020-11-15,Masvingo,Chivi,Takavarasha,-20.334054,30.554605,cereals and tubers,Maize,KG,aggregate,Retail,ZWL,28.96,0.355
2020-11-15,Masvingo,Chivi,Takavarasha,-20.334054,30.554605,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,51.79,0.6348
2020-11-15,Masvingo,Chivi,Takavarasha,-20.334054,30.554605,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,100.9,1.2368
2020-11-15,Masvingo,Chivi,Takavarasha,-20.334054,30.554605,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1341.88,16.4478
2020-11-15,Masvingo,Chivi,Takavarasha,-20.334054,30.554605,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,47.87,0.5867
2020-11-15,Masvingo,Chivi,Takavarasha,-20.334054,30.554605,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,123.67,1.5158
2020-11-15,Masvingo,Chivi,Takavarasha,-20.334054,30.554605,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,75.58,0.9265
2020-11-15,Masvingo,Chivi,Takavarasha,-20.334054,30.554605,non-food,Laundry soap,KG,aggregate,Retail,ZWL,123.03,1.508
2020-11-15,Masvingo,Chivi,Takavarasha,-20.334054,30.554605,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,134.55,1.6492
2020-11-15,Masvingo,Chivi,Takavarasha,-20.334054,30.554605,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,152.82,1.8732
2020-11-15,Masvingo,Chivi,Takavarasha,-20.334054,30.554605,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,237.43,2.9103
2020-11-15,Masvingo,Masvingo Urban,Masvingo Urban,-20.07007678,30.83658033,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,46.45,0.5694
2020-11-15,Masvingo,Masvingo Urban,Masvingo Urban,-20.07007678,30.83658033,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,96.18,1.1789
2020-11-15,Masvingo,Masvingo Urban,Masvingo Urban,-20.07007678,30.83658033,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1108.11,13.5825
2020-11-15,Masvingo,Masvingo Urban,Masvingo Urban,-20.07007678,30.83658033,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,44.11,0.5407
2020-11-15,Masvingo,Masvingo Urban,Masvingo Urban,-20.07007678,30.83658033,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,137.57,1.6862
2020-11-15,Masvingo,Masvingo Urban,Masvingo Urban,-20.07007678,30.83658033,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,83.77,1.0268
2020-11-15,Masvingo,Masvingo Urban,Masvingo Urban,-20.07007678,30.83658033,non-food,Laundry soap,KG,aggregate,Retail,ZWL,126.7,1.553
2020-11-15,Masvingo,Masvingo Urban,Masvingo Urban,-20.07007678,30.83658033,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,119.28,1.4621
2020-11-15,Masvingo,Masvingo Urban,Masvingo Urban,-20.07007678,30.83658033,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,142.3,1.7442
2020-11-15,Masvingo,Masvingo Urban,Masvingo Urban,-20.07007678,30.83658033,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,210.68,2.5823
2020-11-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,43.97,0.539
2020-11-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,98.21,1.2038
2020-11-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,735.0,9.0091
2020-11-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,103.21,1.2651
2020-11-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,112.5,1.3789
2020-11-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,47.14,0.5778
2020-11-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,non-food,Laundry soap,KG,aggregate,Retail,ZWL,129.05,1.5818
2020-11-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,94.29,1.1557
2020-11-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,139.0,1.7038
2020-11-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,147.43,1.8071
2020-11-15,Matabeleland North,Binga,Binga,-17.620275,27.341391,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,46.65,0.5717
2020-11-15,Matabeleland North,Binga,Binga,-17.620275,27.341391,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,105.86,1.2976
2020-11-15,Matabeleland North,Binga,Binga,-17.620275,27.341391,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,500.0,6.1286
2020-11-15,Matabeleland North,Binga,Binga,-17.620275,27.341391,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,40.43,0.4956
2020-11-15,Matabeleland North,Binga,Binga,-17.620275,27.341391,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,108.91,1.3349
2020-11-15,Matabeleland North,Binga,Binga,-17.620275,27.341391,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,75.0,0.9193
2020-11-15,Matabeleland North,Binga,Binga,-17.620275,27.341391,non-food,Laundry soap,KG,aggregate,Retail,ZWL,112.65,1.3808
2020-11-15,Matabeleland North,Binga,Binga,-17.620275,27.341391,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,100.0,1.2257
2020-11-15,Matabeleland North,Binga,Binga,-17.620275,27.341391,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,145.0,1.7773
2020-11-15,Matabeleland North,Binga,Binga,-17.620275,27.341391,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,166.36,2.0392
2020-11-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,58.09,0.712
2020-11-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,127.02,1.557
2020-11-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,100.0,1.2257
2020-11-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,138.64,1.6993
2020-11-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,100.0,1.2257
2020-11-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,non-food,Laundry soap,KG,aggregate,Retail,ZWL,163.79,2.0076
2020-11-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,115.91,1.4207
2020-11-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,177.86,2.1801
2020-11-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,204.55,2.5072
2020-11-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,85.0,1.0419
2020-11-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1200.0,14.7087
2020-11-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,50.0,0.6129
2020-11-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,125.0,1.5322
2020-11-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,70.0,0.858
2020-11-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,non-food,Laundry soap,KG,aggregate,Retail,ZWL,100.0,1.2257
2020-11-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,130.0,1.5934
2020-11-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,175.0,2.145
2020-11-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,240.0,2.9417
2020-11-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,51.87,0.6358
2020-11-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,105.21,1.2896
2020-11-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,904.21,11.0831
2020-11-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,54.73,0.6708
2020-11-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,123.36,1.5121
2020-11-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,56.85,0.6968
2020-11-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,non-food,Laundry soap,KG,aggregate,Retail,ZWL,114.48,1.4032
2020-11-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,116.15,1.4236
2020-11-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,158.91,1.9478
2020-11-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,214.0,2.6231
2020-11-15,Matabeleland North,Victoria Falls,Victoria Falls,-17.9345,25.82872,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,44.16,0.5413
2020-11-15,Matabeleland North,Victoria Falls,Victoria Falls,-17.9345,25.82872,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,108.92,1.335
2020-11-15,Matabeleland North,Victoria Falls,Victoria Falls,-17.9345,25.82872,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,878.93,10.7733
2020-11-15,Matabeleland North,Victoria Falls,Victoria Falls,-17.9345,25.82872,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,92.43,1.133
2020-11-15,Matabeleland North,Victoria Falls,Victoria Falls,-17.9345,25.82872,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,112.75,1.382
2020-11-15,Matabeleland North,Victoria Falls,Victoria Falls,-17.9345,25.82872,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,83.5,1.0235
2020-11-15,Matabeleland North,Victoria Falls,Victoria Falls,-17.9345,25.82872,non-food,Laundry soap,KG,aggregate,Retail,ZWL,127.39,1.5615
2020-11-15,Matabeleland North,Victoria Falls,Victoria Falls,-17.9345,25.82872,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,104.05,1.2753
2020-11-15,Matabeleland North,Victoria Falls,Victoria Falls,-17.9345,25.82872,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,134.86,1.6531
2020-11-15,Matabeleland North,Victoria Falls,Victoria Falls,-17.9345,25.82872,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,197.33,2.4188
2020-11-15,Matabeleland South,Beitbridge Urban,Beitbridge Urban,-22.2028,29.99248,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,41.36,0.507
2020-11-15,Matabeleland South,Beitbridge Urban,Beitbridge Urban,-22.2028,29.99248,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,100.95,1.2373
2020-11-15,Matabeleland South,Beitbridge Urban,Beitbridge Urban,-22.2028,29.99248,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,564.34,6.9172
2020-11-15,Matabeleland South,Beitbridge Urban,Beitbridge Urban,-22.2028,29.99248,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,44.55,0.5461
2020-11-15,Matabeleland South,Beitbridge Urban,Beitbridge Urban,-22.2028,29.99248,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,108.19,1.3261
2020-11-15,Matabeleland South,Beitbridge Urban,Beitbridge Urban,-22.2028,29.99248,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,50.64,0.6207
2020-11-15,Matabeleland South,Beitbridge Urban,Beitbridge Urban,-22.2028,29.99248,non-food,Laundry soap,KG,aggregate,Retail,ZWL,118.8,1.4561
2020-11-15,Matabeleland South,Beitbridge Urban,Beitbridge Urban,-22.2028,29.99248,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,101.21,1.2405
2020-11-15,Matabeleland South,Beitbridge Urban,Beitbridge Urban,-22.2028,29.99248,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,284.14,3.4828
2020-11-15,Matabeleland South,Beitbridge Urban,Beitbridge Urban,-22.2028,29.99248,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,197.43,2.4199
2020-11-15,Matabeleland South,Mangwe,Brunaperg,-21.163799285888672,28.028799057006836,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,58.0,0.7109
2020-11-15,Matabeleland South,Mangwe,Brunaperg,-21.163799285888672,28.028799057006836,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,126.4,1.5493
2020-11-15,Matabeleland South,Mangwe,Brunaperg,-21.163799285888672,28.028799057006836,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1500.0,18.3859
2020-11-15,Matabeleland South,Mangwe,Brunaperg,-21.163799285888672,28.028799057006836,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,86.0,1.0541
2020-11-15,Matabeleland South,Mangwe,Brunaperg,-21.163799285888672,28.028799057006836,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,145.0,1.7773
2020-11-15,Matabeleland South,Mangwe,Brunaperg,-21.163799285888672,28.028799057006836,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,92.0,1.1277
2020-11-15,Matabeleland South,Mangwe,Brunaperg,-21.163799285888672,28.028799057006836,non-food,Laundry soap,KG,aggregate,Retail,ZWL,148.8,1.8239
2020-11-15,Matabeleland South,Mangwe,Brunaperg,-21.163799285888672,28.028799057006836,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,150.0,1.8386
2020-11-15,Matabeleland South,Mangwe,Brunaperg,-21.163799285888672,28.028799057006836,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,178.0,2.1818
2020-11-15,Matabeleland South,Mangwe,Brunaperg,-21.163799285888672,28.028799057006836,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,280.0,3.432
2020-11-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,50.48,0.6187
2020-11-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,126.04,1.5449
2020-11-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1247.27,15.2881
2020-11-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,78.13,0.9577
2020-11-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,129.09,1.5823
2020-11-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,62.33,0.764
2020-11-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,non-food,Laundry soap,KG,aggregate,Retail,ZWL,179.42,2.1993
2020-11-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,110.66,1.3564
2020-11-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,158.92,1.948
2020-11-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,260.24,3.1898
2020-11-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,51.33,0.6291
2020-11-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,117.05,1.4347
2020-11-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1267.25,15.5331
2020-11-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,68.75,0.8427
2020-11-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,128.92,1.5802
2020-11-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,58.55,0.7176
2020-11-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,non-food,Laundry soap,KG,aggregate,Retail,ZWL,160.26,1.9643
2020-11-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,99.33,1.2175
2020-11-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,162.31,1.9895
2020-11-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,262.79,3.2211
2020-11-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,50.17,0.6149
2020-11-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,125.16,1.5341
2020-11-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1266.45,15.5233
2020-11-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,71.53,0.8768
2020-11-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,126.76,1.5538
2020-11-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,47.3,0.5798
2020-11-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,non-food,Laundry soap,KG,aggregate,Retail,ZWL,158.84,1.9469
2020-11-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,101.6,1.2453
2020-11-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,153.72,1.8842
2020-11-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,244.11,2.9922
